"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.595682680E-1,-3.399999619E0,-5.880000305E1,-3.679999924E1
5.695320380E-1,-3.399999619E0,-5.889999390E1,-3.690000153E1
5.795584220E-1,-3.299999237E0,-5.880000305E1,-3.679999924E1
5.894988840E-1,-3.299999237E0,-5.880000305E1,-3.679999924E1
5.995494220E-1,-3.299999237E0,-5.880000305E1,-3.679999924E1
6.095271910E-1,-3.299999237E0,-5.880000305E1,-3.679999924E1
6.195844610E-1,-3.299999237E0,-5.889999390E1,-3.690000153E1
6.295313450E-1,-3.299999237E0,-5.880000305E1,-3.679999924E1
6.395176140E-1,-3.200000763E0,-5.880000305E1,-3.679999924E1
6.495268070E-1,-3.200000763E0,-5.880000305E1,-3.690000153E1
6.595711910E-1,-3.200000763E0,-5.880000305E1,-3.690000153E1
6.695304220E-1,-3.299999237E0,-5.880000305E1,-3.690000153E1
6.795747680E-1,-3.299999237E0,-5.880000305E1,-3.690000153E1
6.895292300E-1,-3.200000763E0,-5.880000305E1,-3.690000153E1
6.995499990E-1,-3.200000763E0,-5.880000305E1,-3.679999924E1
7.095482680E-1,-3.200000763E0,-5.880000305E1,-3.679999924E1
7.195579990E-1,-3.200000763E0,-5.880000305E1,-3.670000076E1
7.295126140E-1,-3.200000763E0,-5.880000305E1,-3.679999924E1
7.395146530E-1,-3.200000763E0,-5.880000305E1,-3.670000076E1
7.495238840E-1,-3.200000763E0,-5.880000305E1,-3.670000076E1
7.595526140E-1,-3.100000381E0,-5.880000305E1,-3.670000076E1
7.695288840E-1,-3.100000381E0,-5.880000305E1,-3.659999847E1
7.795963450E-1,-3.200000763E0,-5.880000305E1,-3.659999847E1
7.895481910E-1,-3.200000763E0,-5.880000305E1,-3.659999847E1
7.995762680E-1,-3.200000763E0,-5.880000305E1,-3.659999847E1
8.101544990E-1,-3.299999237E0,-5.889999390E1,-3.670000076E1
8.195304990E-1,-3.299999237E0,-5.889999390E1,-3.670000076E1
8.295079220E-1,-3.200000763E0,-5.880000305E1,-3.670000076E1
8.395013840E-1,-3.200000763E0,-5.880000305E1,-3.670000076E1
8.495093450E-1,-3.200000763E0,-5.880000305E1,-3.670000076E1
8.595889600E-1,-3.200000763E0,-5.880000305E1,-3.670000076E1
8.695456140E-1,-3.100000381E0,-5.880000305E1,-3.659999847E1
8.795863840E-1,-3.100000381E0,-5.880000305E1,-3.659999847E1
8.895609220E-1,-3.100000381E0,-5.880000305E1,-3.670000076E1
8.997020370E-1,-3.000000000E0,-5.869999695E1,-3.659999847E1
9.095209600E-1,-3.000000000E0,-5.869999695E1,-3.659999847E1
9.195434220E-1,-3.000000000E0,-5.869999695E1,-3.659999847E1
9.295341530E-1,-3.000000000E0,-5.860000610E1,-3.659999847E1
9.395399220E-1,-3.000000000E0,-5.869999695E1,-3.659999847E1
9.496321910E-1,-3.000000000E0,-5.869999695E1,-3.659999847E1
9.596246530E-1,-3.000000000E0,-5.869999695E1,-3.650000000E1
9.695348450E-1,-3.100000381E0,-5.869999695E1,-3.659999847E1
9.871488450E-1,-3.000000000E0,-5.869999695E1,-3.659999847E1
9.995338830E-1,-3.000000000E0,-5.869999695E1,-3.659999847E1
1.009509499E0,-3.100000381E0,-5.869999695E1,-3.670000076E1
1.019535537E0,-3.000000000E0,-5.869999695E1,-3.659999847E1
1.029538883E0,-3.000000000E0,-5.869999695E1,-3.670000076E1
1.039596153E0,-3.000000000E0,-5.869999695E1,-3.670000076E1
1.049674883E0,-3.000000000E0,-5.869999695E1,-3.670000076E1
1.059539614E0,-3.000000000E0,-5.869999695E1,-3.670000076E1
1.069534691E0,-3.100000381E0,-5.869999695E1,-3.670000076E1
1.079527652E0,-3.000000000E0,-5.869999695E1,-3.670000076E1
1.089520614E0,-3.000000000E0,-5.869999695E1,-3.659999847E1
1.099540037E0,-3.000000000E0,-5.860000610E1,-3.670000076E1
1.109530191E0,-3.000000000E0,-5.860000610E1,-3.659999847E1
1.119530883E0,-3.000000000E0,-5.860000610E1,-3.659999847E1
1.129497691E0,-3.000000000E0,-5.860000610E1,-3.659999847E1
1.140678537E0,-3.000000000E0,-5.860000610E1,-3.659999847E1
1.149543076E0,-3.000000000E0,-5.860000610E1,-3.670000076E1
1.159546576E0,-3.100000381E0,-5.869999695E1,-3.679999924E1
1.169536806E0,-3.100000381E0,-5.869999695E1,-3.679999924E1
1.179537614E0,-3.100000381E0,-5.869999695E1,-3.679999924E1
1.189536499E0,-3.200000763E0,-5.880000305E1,-3.690000153E1
1.199527845E0,-3.299999237E0,-5.889999390E1,-3.690000153E1
1.209540268E0,-3.299999237E0,-5.889999390E1,-3.690000153E1
1.219539960E0,-3.299999237E0,-5.880000305E1,-3.690000153E1
1.229513883E0,-3.299999237E0,-5.889999390E1,-3.690000153E1
1.239542229E0,-3.299999237E0,-5.889999390E1,-3.690000153E1
1.249526345E0,-3.299999237E0,-5.880000305E1,-3.679999924E1
1.259599076E0,-3.299999237E0,-5.880000305E1,-3.690000153E1
1.269532652E0,-3.299999237E0,-5.880000305E1,-3.690000153E1
1.279542191E0,-3.200000763E0,-5.880000305E1,-3.679999924E1
1.289529229E0,-3.299999237E0,-5.880000305E1,-3.690000153E1
1.299568076E0,-3.299999237E0,-5.880000305E1,-3.690000153E1
1.309528537E0,-3.299999237E0,-5.880000305E1,-3.679999924E1
1.319593037E0,-3.299999237E0,-5.880000305E1,-3.679999924E1
1.329570306E0,-3.200000763E0,-5.869999695E1,-3.679999924E1
1.339584076E0,-3.200000763E0,-5.869999695E1,-3.679999924E1
1.349738768E0,-3.200000763E0,-5.880000305E1,-3.679999924E1
1.359567268E0,-3.200000763E0,-5.880000305E1,-3.679999924E1
1.370151729E0,-3.200000763E0,-5.880000305E1,-3.670000076E1
1.379543845E0,-3.200000763E0,-5.880000305E1,-3.670000076E1
1.389564922E0,-3.200000763E0,-5.880000305E1,-3.670000076E1
1.399603152E0,-3.299999237E0,-5.880000305E1,-3.670000076E1
1.409563306E0,-3.299999237E0,-5.880000305E1,-3.670000076E1
1.419593037E0,-3.200000763E0,-5.880000305E1,-3.659999847E1
1.429610499E0,-3.299999237E0,-5.880000305E1,-3.659999847E1
1.439981345E0,-3.299999237E0,-5.889999390E1,-3.659999847E1
1.449692037E0,-3.200000763E0,-5.880000305E1,-3.659999847E1
1.459594229E0,-3.200000763E0,-5.880000305E1,-3.650000000E1
1.469676922E0,-3.200000763E0,-5.889999390E1,-3.650000000E1
1.479749575E0,-3.200000763E0,-5.889999390E1,-3.650000000E1
1.489772652E0,-3.200000763E0,-5.880000305E1,-3.650000000E1
1.499712191E0,-3.100000381E0,-5.869999695E1,-3.640000153E1
1.509651037E0,-3.100000381E0,-5.880000305E1,-3.650000000E1
1.520057229E0,-3.100000381E0,-5.880000305E1,-3.650000000E1
1.530043729E0,-3.100000381E0,-5.880000305E1,-3.640000153E1
1.539830114E0,-3.100000381E0,-5.880000305E1,-3.640000153E1
1.549812691E0,-3.100000381E0,-5.880000305E1,-3.640000153E1
1.559995537E0,-3.100000381E0,-5.880000305E1,-3.629999924E1
1.569852345E0,-3.200000763E0,-5.880000305E1,-3.640000153E1
1.579988729E0,-3.100000381E0,-5.880000305E1,-3.640000153E1
1.589956960E0,-3.100000381E0,-5.869999695E1,-3.629999924E1
1.600127191E0,-3.100000381E0,-5.869999695E1,-3.629999924E1
1.609946845E0,-3.100000381E0,-5.869999695E1,-3.620000076E1
1.620008498E0,-3.100000381E0,-5.869999695E1,-3.629999924E1
1.630006768E0,-3.100000381E0,-5.880000305E1,-3.629999924E1
1.640090191E0,-3.100000381E0,-5.880000305E1,-3.629999924E1
1.649505575E0,-3.200000763E0,-5.880000305E1,-3.629999924E1
1.659531229E0,-3.200000763E0,-5.889999390E1,-3.640000153E1
1.670122921E0,-3.200000763E0,-5.880000305E1,-3.650000000E1
1.680307191E0,-3.200000763E0,-5.889999390E1,-3.650000000E1
1.690174768E0,-3.200000763E0,-5.889999390E1,-3.650000000E1
1.702978883E0,-3.200000763E0,-5.889999390E1,-3.650000000E1
1.723050191E0,-3.200000763E0,-5.900000000E1,-3.659999847E1
1.740279075E0,-3.200000763E0,-5.900000000E1,-3.670000076E1
1.750394652E0,-3.200000763E0,-5.900000000E1,-3.670000076E1
1.760527229E0,-3.299999237E0,-5.900000000E1,-3.679999924E1
1.770508614E0,-3.200000763E0,-5.900000000E1,-3.670000076E1
1.780567960E0,-3.200000763E0,-5.900000000E1,-3.670000076E1
1.790447114E0,-3.200000763E0,-5.900000000E1,-3.659999847E1
1.800679152E0,-3.200000763E0,-5.900000000E1,-3.659999847E1
1.810421921E0,-3.200000763E0,-5.900000000E1,-3.650000000E1
1.820492267E0,-3.200000763E0,-5.900000000E1,-3.650000000E1
1.830628460E0,-3.200000763E0,-5.900000000E1,-3.659999847E1
1.840802344E0,-3.200000763E0,-5.889999390E1,-3.659999847E1
1.850614767E0,-3.200000763E0,-5.900000000E1,-3.659999847E1
1.860667614E0,-3.100000381E0,-5.889999390E1,-3.659999847E1
1.870709460E0,-3.200000763E0,-5.900000000E1,-3.659999847E1
1.880920691E0,-3.200000763E0,-5.900000000E1,-3.659999847E1
1.890668575E0,-3.200000763E0,-5.910000610E1,-3.670000076E1
1.900711998E0,-3.299999237E0,-5.910000610E1,-3.670000076E1
1.910808306E0,-3.299999237E0,-5.910000610E1,-3.670000076E1
1.920978075E0,-3.299999237E0,-5.910000610E1,-3.659999847E1
1.930793267E0,-3.299999237E0,-5.910000610E1,-3.659999847E1
1.940816729E0,-3.200000763E0,-5.910000610E1,-3.659999847E1
1.950936460E0,-3.200000763E0,-5.900000000E1,-3.650000000E1
1.960951421E0,-3.100000381E0,-5.900000000E1,-3.650000000E1
1.971001421E0,-3.100000381E0,-5.900000000E1,-3.640000153E1
1.981024421E0,-3.100000381E0,-5.900000000E1,-3.640000153E1
1.991036229E0,-3.200000763E0,-5.889999390E1,-3.640000153E1
2.001189190E0,-3.200000763E0,-5.889999390E1,-3.650000000E1
2.011039383E0,-3.200000763E0,-5.889999390E1,-3.650000000E1
2.021100767E0,-3.200000763E0,-5.900000000E1,-3.640000153E1
2.031166921E0,-3.200000763E0,-5.900000000E1,-3.640000153E1
2.041190921E0,-3.200000763E0,-5.889999390E1,-3.640000153E1
2.051095575E0,-3.200000763E0,-5.889999390E1,-3.640000153E1
2.061205229E0,-3.200000763E0,-5.889999390E1,-3.640000153E1
2.071231190E0,-3.200000763E0,-5.900000000E1,-3.650000000E1
2.081415229E0,-3.299999237E0,-5.900000000E1,-3.650000000E1
2.091254267E0,-3.200000763E0,-5.900000000E1,-3.650000000E1
2.101378575E0,-3.299999237E0,-5.900000000E1,-3.659999847E1
2.111244075E0,-3.299999237E0,-5.910000610E1,-3.659999847E1
2.121301844E0,-3.399999619E0,-5.910000610E1,-3.659999847E1
2.131367690E0,-3.299999237E0,-5.910000610E1,-3.659999847E1
2.141437767E0,-3.299999237E0,-5.910000610E1,-3.659999847E1
2.151382075E0,-3.399999619E0,-5.919999695E1,-3.670000076E1
2.161588498E0,-3.399999619E0,-5.919999695E1,-3.670000076E1
2.171408344E0,-3.299999237E0,-5.910000610E1,-3.659999847E1
2.181534421E0,-3.399999619E0,-5.910000610E1,-3.670000076E1
2.191612806E0,-3.299999237E0,-5.910000610E1,-3.670000076E1
2.201539344E0,-3.299999237E0,-5.910000610E1,-3.659999847E1
2.211553690E0,-3.299999237E0,-5.900000000E1,-3.659999847E1
2.221707421E0,-3.299999237E0,-5.910000610E1,-3.659999847E1
2.231640806E0,-3.299999237E0,-5.910000610E1,-3.670000076E1
2.241866190E0,-3.299999237E0,-5.900000000E1,-3.670000076E1
2.251633306E0,-3.299999237E0,-5.900000000E1,-3.679999924E1
2.261810459E0,-3.299999237E0,-5.910000610E1,-3.679999924E1
2.271776036E0,-3.299999237E0,-5.910000610E1,-3.690000153E1
2.281797844E0,-3.299999237E0,-5.910000610E1,-3.690000153E1
2.291803536E0,-3.200000763E0,-5.910000610E1,-3.690000153E1
2.301880690E0,-3.200000763E0,-5.910000610E1,-3.690000153E1
2.311797806E0,-3.200000763E0,-5.910000610E1,-3.690000153E1
2.329520575E0,-3.200000763E0,-5.900000000E1,-3.679999924E1
2.339613883E0,-3.200000763E0,-5.900000000E1,-3.679999924E1
2.349532152E0,-3.200000763E0,-5.900000000E1,-3.679999924E1
2.359535190E0,-3.200000763E0,-5.900000000E1,-3.670000076E1
2.369548882E0,-3.100000381E0,-5.900000000E1,-3.670000076E1
2.379571921E0,-3.100000381E0,-5.889999390E1,-3.659999847E1
2.389536344E0,-3.100000381E0,-5.889999390E1,-3.670000076E1
2.399573998E0,-3.100000381E0,-5.889999390E1,-3.670000076E1
2.409530536E0,-3.100000381E0,-5.889999390E1,-3.670000076E1
2.422218190E0,-3.100000381E0,-5.889999390E1,-3.659999847E1
2.439523498E0,-3.200000763E0,-5.889999390E1,-3.670000076E1
2.449511652E0,-3.200000763E0,-5.889999390E1,-3.670000076E1
2.459667690E0,-3.200000763E0,-5.889999390E1,-3.670000076E1
2.469587882E0,-3.200000763E0,-5.889999390E1,-3.670000076E1
2.479529613E0,-3.200000763E0,-5.889999390E1,-3.670000076E1
2.489542882E0,-3.299999237E0,-5.889999390E1,-3.670000076E1
2.499570690E0,-3.299999237E0,-5.900000000E1,-3.670000076E1
2.509526267E0,-3.299999237E0,-5.900000000E1,-3.679999924E1
2.519552305E0,-3.399999619E0,-5.900000000E1,-3.679999924E1
2.529558190E0,-3.299999237E0,-5.900000000E1,-3.670000076E1
2.539523882E0,-3.399999619E0,-5.910000610E1,-3.670000076E1
2.549544575E0,-3.399999619E0,-5.910000610E1,-3.670000076E1
2.559579228E0,-3.399999619E0,-5.910000610E1,-3.670000076E1
2.569537613E0,-3.399999619E0,-5.910000610E1,-3.670000076E1
2.579549228E0,-3.399999619E0,-5.910000610E1,-3.659999847E1
2.589512305E0,-3.500000000E0,-5.910000610E1,-3.659999847E1
2.599548690E0,-3.500000000E0,-5.919999695E1,-3.659999847E1
2.609527921E0,-3.500000000E0,-5.919999695E1,-3.670000076E1
2.619545613E0,-3.500000000E0,-5.919999695E1,-3.670000076E1
2.629522536E0,-3.500000000E0,-5.919999695E1,-3.670000076E1
2.639528152E0,-3.500000000E0,-5.930000305E1,-3.670000076E1
2.649510421E0,-3.600000381E0,-5.919999695E1,-3.670000076E1
2.659519459E0,-3.500000000E0,-5.930000305E1,-3.670000076E1
2.669545228E0,-3.600000381E0,-5.930000305E1,-3.679999924E1
2.679550421E0,-3.600000381E0,-5.930000305E1,-3.679999924E1
2.689551190E0,-3.600000381E0,-5.930000305E1,-3.679999924E1
2.699549190E0,-3.600000381E0,-5.930000305E1,-3.679999924E1
2.709530998E0,-3.600000381E0,-5.930000305E1,-3.679999924E1
2.719545151E0,-3.600000381E0,-5.930000305E1,-3.679999924E1
2.729508075E0,-3.600000381E0,-5.919999695E1,-3.679999924E1
2.740076805E0,-3.600000381E0,-5.919999695E1,-3.679999924E1
2.749500613E0,-3.600000381E0,-5.930000305E1,-3.679999924E1
2.759523113E0,-3.600000381E0,-5.919999695E1,-3.690000153E1
2.769543459E0,-3.700000763E0,-5.930000305E1,-3.690000153E1
2.779521151E0,-3.700000763E0,-5.930000305E1,-3.700000000E1
2.789528305E0,-3.700000763E0,-5.930000305E1,-3.690000153E1
2.799538267E0,-3.600000381E0,-5.930000305E1,-3.690000153E1
2.809537228E0,-3.600000381E0,-5.930000305E1,-3.679999924E1
2.819543536E0,-3.600000381E0,-5.930000305E1,-3.679999924E1
2.829599728E0,-3.600000381E0,-5.930000305E1,-3.679999924E1
2.839527267E0,-3.600000381E0,-5.930000305E1,-3.690000153E1
2.849558074E0,-3.600000381E0,-5.919999695E1,-3.690000153E1
2.859579228E0,-3.600000381E0,-5.919999695E1,-3.690000153E1
2.869507382E0,-3.600000381E0,-5.919999695E1,-3.690000153E1
2.879547651E0,-3.600000381E0,-5.919999695E1,-3.700000000E1
2.889951767E0,-3.500000000E0,-5.910000610E1,-3.700000000E1
2.899531305E0,-3.500000000E0,-5.910000610E1,-3.700000000E1
2.909512151E0,-3.500000000E0,-5.910000610E1,-3.700000000E1
2.919550613E0,-3.500000000E0,-5.900000000E1,-3.700000000E1
2.929528036E0,-3.399999619E0,-5.900000000E1,-3.690000153E1
2.939559036E0,-3.500000000E0,-5.900000000E1,-3.700000000E1
2.949513767E0,-3.399999619E0,-5.900000000E1,-3.690000153E1
2.959542997E0,-3.500000000E0,-5.900000000E1,-3.690000153E1
2.969513113E0,-3.399999619E0,-5.900000000E1,-3.690000153E1
2.979550036E0,-3.500000000E0,-5.900000000E1,-3.700000000E1
2.989534882E0,-3.500000000E0,-5.900000000E1,-3.700000000E1
2.999548613E0,-3.399999619E0,-5.900000000E1,-3.700000000E1
3.009517613E0,-3.399999619E0,-5.900000000E1,-3.700000000E1
3.019541267E0,-3.500000000E0,-5.900000000E1,-3.700000000E1
3.029525382E0,-3.500000000E0,-5.900000000E1,-3.700000000E1
3.039615920E0,-3.399999619E0,-5.900000000E1,-3.700000000E1
3.049542805E0,-3.399999619E0,-5.900000000E1,-3.700000000E1
3.059543574E0,-3.399999619E0,-5.900000000E1,-3.690000153E1
3.069567844E0,-3.299999237E0,-5.889999390E1,-3.690000153E1
3.079556190E0,-3.299999237E0,-5.880000305E1,-3.679999924E1
3.089530767E0,-3.299999237E0,-5.889999390E1,-3.690000153E1
3.099546997E0,-3.200000763E0,-5.880000305E1,-3.690000153E1
3.109601805E0,-3.299999237E0,-5.880000305E1,-3.700000000E1
3.119550343E0,-3.299999237E0,-5.889999390E1,-3.700000000E1
3.129542343E0,-3.299999237E0,-5.880000305E1,-3.700000000E1
3.139541228E0,-3.299999237E0,-5.880000305E1,-3.690000153E1
3.149522997E0,-3.299999237E0,-5.889999390E1,-3.690000153E1
3.159534420E0,-3.299999237E0,-5.889999390E1,-3.690000153E1
3.169503843E0,-3.299999237E0,-5.880000305E1,-3.690000153E1
3.179544959E0,-3.399999619E0,-5.889999390E1,-3.690000153E1
3.189542074E0,-3.399999619E0,-5.889999390E1,-3.690000153E1
3.199542843E0,-3.299999237E0,-5.889999390E1,-3.690000153E1
3.209531343E0,-3.299999237E0,-5.889999390E1,-3.679999924E1
3.219548228E0,-3.299999237E0,-5.889999390E1,-3.679999924E1
3.229575843E0,-3.299999237E0,-5.889999390E1,-3.690000153E1
3.239552959E0,-3.299999237E0,-5.889999390E1,-3.690000153E1
3.249527382E0,-3.399999619E0,-5.889999390E1,-3.690000153E1
3.259558459E0,-3.299999237E0,-5.889999390E1,-3.690000153E1
3.269521574E0,-3.299999237E0,-5.889999390E1,-3.690000153E1
3.279575343E0,-3.399999619E0,-5.889999390E1,-3.690000153E1
3.289512151E0,-3.299999237E0,-5.889999390E1,-3.679999924E1
3.299551190E0,-3.399999619E0,-5.889999390E1,-3.679999924E1
3.309543920E0,-3.299999237E0,-5.889999390E1,-3.670000076E1
3.319536997E0,-3.399999619E0,-5.889999390E1,-3.679999924E1
3.328610343E0,-3.399999619E0,-5.889999390E1,-3.679999924E1
3.337683689E0,-3.399999619E0,-5.889999390E1,-3.679999924E1
3.349577805E0,-3.399999619E0,-5.889999390E1,-3.690000153E1
3.360017228E0,-3.399999619E0,-5.889999390E1,-3.679999924E1
3.369527766E0,-3.399999619E0,-5.889999390E1,-3.690000153E1
3.379685228E0,-3.399999619E0,-5.889999390E1,-3.679999924E1
3.389523343E0,-3.500000000E0,-5.889999390E1,-3.690000153E1
3.399803689E0,-3.500000000E0,-5.900000000E1,-3.690000153E1
3.409578228E0,-3.399999619E0,-5.889999390E1,-3.690000153E1
3.419532843E0,-3.399999619E0,-5.889999390E1,-3.690000153E1
3.429600420E0,-3.500000000E0,-5.900000000E1,-3.690000153E1
3.439529766E0,-3.600000381E0,-5.900000000E1,-3.690000153E1
3.449511228E0,-3.600000381E0,-5.900000000E1,-3.690000153E1
3.459598651E0,-3.600000381E0,-5.900000000E1,-3.690000153E1
3.469516459E0,-3.500000000E0,-5.900000000E1,-3.690000153E1
3.479558689E0,-3.500000000E0,-5.900000000E1,-3.690000153E1
3.489530420E0,-3.500000000E0,-5.900000000E1,-3.690000153E1
3.499580882E0,-3.500000000E0,-5.900000000E1,-3.690000153E1
3.509519766E0,-3.500000000E0,-5.900000000E1,-3.690000153E1
3.519564728E0,-3.500000000E0,-5.900000000E1,-3.690000153E1
3.529546343E0,-3.500000000E0,-5.900000000E1,-3.679999924E1
3.539570343E0,-3.500000000E0,-5.900000000E1,-3.690000153E1
3.549523382E0,-3.500000000E0,-5.900000000E1,-3.690000153E1
3.559548689E0,-3.600000381E0,-5.910000610E1,-3.690000153E1
3.569742151E0,-3.500000000E0,-5.900000000E1,-3.679999924E1
3.579715766E0,-3.500000000E0,-5.900000000E1,-3.679999924E1
3.589524959E0,-3.399999619E0,-5.889999390E1,-3.690000153E1
3.599572920E0,-3.600000381E0,-5.900000000E1,-3.690000153E1
3.609556805E0,-3.500000000E0,-5.900000000E1,-3.690000153E1
3.619573266E0,-3.500000000E0,-5.889999390E1,-3.690000153E1
3.630422651E0,-3.399999619E0,-5.900000000E1,-3.690000153E1
3.639641035E0,-3.399999619E0,-5.889999390E1,-3.679999924E1
3.649527420E0,-3.399999619E0,-5.900000000E1,-3.679999924E1
3.659526689E0,-3.399999619E0,-5.900000000E1,-3.679999924E1
3.669915805E0,-3.299999237E0,-5.900000000E1,-3.670000076E1
3.679615382E0,-3.299999237E0,-5.900000000E1,-3.679999924E1
3.689614228E0,-3.299999237E0,-5.900000000E1,-3.670000076E1
3.699555535E0,-3.299999237E0,-5.900000000E1,-3.670000076E1
3.709526997E0,-3.299999237E0,-5.900000000E1,-3.679999924E1
3.719819497E0,-3.399999619E0,-5.900000000E1,-3.679999924E1
3.729517343E0,-3.299999237E0,-5.900000000E1,-3.679999924E1
3.739553766E0,-3.299999237E0,-5.900000000E1,-3.679999924E1
3.749605343E0,-3.299999237E0,-5.900000000E1,-3.679999924E1
3.759565920E0,-3.399999619E0,-5.900000000E1,-3.690000153E1
3.769540420E0,-3.500000000E0,-5.910000610E1,-3.690000153E1
3.779529651E0,-3.500000000E0,-5.910000610E1,-3.700000000E1
3.789561074E0,-3.600000381E0,-5.919999695E1,-3.700000000E1
3.799567189E0,-3.600000381E0,-5.919999695E1,-3.709999847E1
3.809510151E0,-3.600000381E0,-5.919999695E1,-3.709999847E1
3.819557189E0,-3.500000000E0,-5.919999695E1,-3.700000000E1
3.829530420E0,-3.500000000E0,-5.919999695E1,-3.709999847E1
3.839690151E0,-3.500000000E0,-5.919999695E1,-3.700000000E1
3.849868535E0,-3.500000000E0,-5.919999695E1,-3.709999847E1
3.859549343E0,-3.500000000E0,-5.919999695E1,-3.700000000E1
3.869532151E0,-3.500000000E0,-5.919999695E1,-3.709999847E1
3.879527958E0,-3.500000000E0,-5.919999695E1,-3.709999847E1
3.892177266E0,-3.500000000E0,-5.930000305E1,-3.720000076E1
3.909513574E0,-3.500000000E0,-5.930000305E1,-3.709999847E1
3.919524497E0,-3.500000000E0,-5.930000305E1,-3.709999847E1
3.929578766E0,-3.500000000E0,-5.919999695E1,-3.700000000E1
3.939588112E0,-3.500000000E0,-5.919999695E1,-3.709999847E1
3.949511381E0,-3.500000000E0,-5.919999695E1,-3.709999847E1
3.959554381E0,-3.600000381E0,-5.919999695E1,-3.709999847E1
3.969554304E0,-3.600000381E0,-5.919999695E1,-3.709999847E1
3.979552381E0,-3.600000381E0,-5.930000305E1,-3.709999847E1
3.989512574E0,-3.600000381E0,-5.919999695E1,-3.709999847E1
3.999538227E0,-3.500000000E0,-5.919999695E1,-3.700000000E1
4.009519189E0,-3.500000000E0,-5.919999695E1,-3.700000000E1
4.019551074E0,-3.399999619E0,-5.910000610E1,-3.700000000E1
4.019551074E0,-1.580000019E1,-5.130000305E1,-4.570000076E1
4.036899920E0,-1.620000076E1,-5.169999695E1,-4.579999924E1
4.046846304E0,-1.629999924E1,-5.180000305E1,-4.570000076E1
4.056792689E0,-1.639999962E1,-5.180000305E1,-4.570000076E1
4.066899612E0,-1.650000000E1,-5.189999390E1,-4.559999847E1
4.076772497E0,-1.670000076E1,-5.219999695E1,-4.579999924E1
4.086795458E0,-1.700000000E1,-5.239999390E1,-4.590000153E1
4.096880323E0,-1.710000038E1,-5.260000610E1,-4.609999847E1
4.106965189E0,-1.729999924E1,-5.269999695E1,-4.620000076E1
4.116895689E0,-1.739999962E1,-5.280000305E1,-4.620000076E1
4.126826189E0,-1.750000000E1,-5.300000000E1,-4.620000076E1
4.137234612E0,-1.760000038E1,-5.300000000E1,-4.620000076E1
4.147081727E0,-1.760000038E1,-5.300000000E1,-4.629999924E1
4.156928843E0,-1.760000038E1,-5.300000000E1,-4.640000153E1
4.166854074E0,-1.789999962E1,-5.350000000E1,-4.640000153E1
4.176747343E0,-1.789999962E1,-5.350000000E1,-4.629999924E1
4.187443189E0,-1.800000000E1,-5.360000610E1,-4.640000153E1
4.197745420E0,-1.800000000E1,-5.360000610E1,-4.640000153E1
4.206869804E0,-1.800000000E1,-5.360000610E1,-4.640000153E1
4.216750304E0,-1.800000000E1,-5.360000610E1,-4.640000153E1
4.227391997E0,-1.800000000E1,-5.360000610E1,-4.640000153E1
4.236778689E0,-1.800000000E1,-5.360000610E1,-4.650000000E1
4.246796266E0,-1.810000038E1,-5.369999695E1,-4.659999847E1
4.257262112E0,-1.810000038E1,-5.369999695E1,-4.659999847E1
4.266764458E0,-1.810000038E1,-5.369999695E1,-4.659999847E1
4.278747228E0,-1.810000038E1,-5.369999695E1,-4.659999847E1
4.287494458E0,-1.820000076E1,-5.389999390E1,-4.650000000E1
4.301110958E0,-1.820000076E1,-5.389999390E1,-4.650000000E1
4.317057535E0,-1.829999924E1,-5.400000000E1,-4.659999847E1
4.326792574E0,-1.829999924E1,-5.400000000E1,-4.659999847E1
4.336824804E0,-1.839999962E1,-5.410000610E1,-4.659999847E1
4.347570112E0,-1.850000000E1,-5.410000610E1,-4.670000076E1
4.357338497E0,-1.850000000E1,-5.419999695E1,-4.670000076E1
4.366769497E0,-1.860000038E1,-5.430000305E1,-4.679999924E1
4.376809381E0,-1.860000038E1,-5.430000305E1,-4.670000076E1
4.386822766E0,-1.860000038E1,-5.430000305E1,-4.670000076E1
4.396749920E0,-1.860000038E1,-5.430000305E1,-4.670000076E1
4.407344304E0,-1.860000038E1,-5.430000305E1,-4.670000076E1
4.416835497E0,-1.860000038E1,-5.430000305E1,-4.670000076E1
4.426762997E0,-1.860000038E1,-5.430000305E1,-4.670000076E1
4.436890150E0,-1.860000038E1,-5.430000305E1,-4.670000076E1
4.446804881E0,-1.860000038E1,-5.430000305E1,-4.659999847E1
4.456750074E0,-1.860000038E1,-5.430000305E1,-4.650000000E1
4.467078227E0,-1.850000000E1,-5.419999695E1,-4.659999847E1
4.476753112E0,-1.850000000E1,-5.419999695E1,-4.659999847E1
4.486837766E0,-1.850000000E1,-5.410000610E1,-4.650000000E1
4.496837420E0,-1.850000000E1,-5.419999695E1,-4.659999847E1
4.506812574E0,-1.850000000E1,-5.410000610E1,-4.650000000E1
4.516742420E0,-1.850000000E1,-5.410000610E1,-4.650000000E1
4.528007150E0,-1.850000000E1,-5.410000610E1,-4.650000000E1
4.536773304E0,-1.850000000E1,-5.410000610E1,-4.650000000E1
4.546806689E0,-1.850000000E1,-5.410000610E1,-4.640000153E1
4.556838035E0,-1.850000000E1,-5.410000610E1,-4.640000153E1
4.566788766E0,-1.850000000E1,-5.410000610E1,-4.640000153E1
4.576743573E0,-1.850000000E1,-5.410000610E1,-4.640000153E1
4.586842112E0,-1.839999962E1,-5.389999390E1,-4.650000000E1
