"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.039264110E-1,1.980060786E-1,-1.172483116E-1,9.893723488E0,9.896399246E0
8.064262550E-1,1.884347796E-1,-1.651047617E-1,9.932008743E0,9.935168087E0
8.089389630E-1,2.171486616E-1,-1.172483116E-1,9.874580383E0,9.877663613E0
8.114516710E-1,1.884347796E-1,-1.698904037E-1,9.936794281E0,9.940032746E0
8.139515150E-1,1.932204217E-1,-1.603191197E-1,9.951150894E0,9.954317680E0
8.164512550E-1,2.171486616E-1,-1.268195957E-1,9.908080101E0,9.911270758E0
8.189510980E-1,1.692921966E-1,-1.603191197E-1,9.893723488E0,9.896470407E0
8.214509420E-1,1.932204217E-1,-1.316052526E-1,9.869794846E0,9.872563212E0
8.239507340E-1,1.597209126E-1,-1.363908947E-1,9.908080101E0,9.910305976E0
8.264500570E-1,2.027917206E-1,-1.316052526E-1,9.893723488E0,9.896676658E0
8.289408380E-1,1.645065546E-1,-1.555334777E-1,9.908080101E0,9.910666191E0
8.314315670E-1,2.075773627E-1,-1.124626622E-1,9.893723488E0,9.896539833E0
8.339308900E-1,1.501496136E-1,-1.411765367E-1,9.941579819E0,9.943715855E0
8.364301610E-1,1.836491376E-1,-1.268195957E-1,9.908080101E0,9.910593398E0
8.389294840E-1,1.549352705E-1,-1.507478207E-1,9.941579819E0,9.943929763E0
8.414288590E-1,1.501496136E-1,-1.076770201E-1,9.912865639E0,9.914587456E0
8.439281820E-1,1.740778536E-1,-1.507478207E-1,9.912865639E0,9.915539984E0
8.464280780E-1,1.884347796E-1,-9.332008660E-2,9.908080101E0,9.910311175E0
8.489377130E-1,1.549352705E-1,-1.507478207E-1,9.898509026E0,9.900869193E0
8.514473480E-1,1.788634956E-1,-1.459621787E-1,9.893723488E0,9.896416602E0
8.539472440E-1,1.549352705E-1,-7.896314561E-2,9.936794281E0,9.938315788E0
8.564470360E-1,1.597209126E-1,-1.172483116E-1,9.903294563E0,9.905276429E0
8.589469320E-1,1.597209126E-1,-1.459621787E-1,9.936794281E0,9.939149677E0
8.614468280E-1,1.645065546E-1,-1.124626622E-1,9.912865639E0,9.914868402E0
8.639467230E-1,1.884347796E-1,-1.603191197E-1,9.879366875E0,9.882464254E0
8.664465670E-1,1.884347796E-1,-1.124626622E-1,9.908080101E0,9.910509916E0
8.689460980E-1,2.027917206E-1,-1.603191197E-1,9.941579819E0,9.944940221E0
8.714456300E-1,2.362912297E-1,-1.698904037E-1,9.927223206E0,9.931488150E0
8.739454730E-1,1.884347796E-1,-1.555334777E-1,9.898509026E0,9.901524088E0
8.764453170E-1,1.884347796E-1,-1.124626622E-1,9.941579819E0,9.944001449E0
8.789451610E-1,2.027917206E-1,-1.268195957E-1,9.903294563E0,9.906182458E0
8.814450050E-1,2.171486616E-1,-1.507478207E-1,9.912865639E0,9.916389646E0
8.839449000E-1,1.597209126E-1,-1.363908947E-1,9.951150894E0,9.953367137E0
8.864444840E-1,2.219343036E-1,-1.507478207E-1,9.941579819E0,9.945199296E0
8.889391710E-1,1.501496136E-1,-1.746760458E-1,9.893723488E0,9.896404452E0
8.914338070E-1,1.501496136E-1,-1.172483116E-1,9.946365356E0,9.948189578E0
8.939333900E-1,2.362912297E-1,-1.268195957E-1,9.936794281E0,9.940412332E0
8.964329730E-1,1.501496136E-1,-1.459621787E-1,9.927223206E0,9.929431526E0
8.989325050E-1,1.932204217E-1,-1.220339537E-1,9.941579819E0,9.944206138E0
9.014320880E-1,1.645065546E-1,-1.268195957E-1,9.922437668E0,9.924611574E0
9.039316710E-1,1.692921966E-1,-1.459621787E-1,9.922437668E0,9.924955117E0
9.064305780E-1,2.075773627E-1,-1.507478207E-1,9.912865639E0,9.916184671E0
9.089174000E-1,1.884347796E-1,-1.507478207E-1,9.903294563E0,9.906234188E0
9.114042230E-1,1.932204217E-1,-1.220339537E-1,9.879366875E0,9.882009728E0
9.139031300E-1,1.453639716E-1,-1.794617027E-1,9.874580383E0,9.877280746E0
9.164020360E-1,2.219343036E-1,-1.220339537E-1,9.898509026E0,9.901748737E0
9.189008900E-1,1.836491376E-1,-1.651047617E-1,9.898509026E0,9.901589141E0
9.213997960E-1,2.075773627E-1,-1.698904037E-1,9.888937950E0,9.892575241E0
9.238986500E-1,2.123630047E-1,-1.363908947E-1,9.946365356E0,9.949567042E0
9.263977130E-1,2.123630047E-1,-1.459621787E-1,9.879366875E0,9.882726995E0
9.288997960E-1,1.357926875E-1,-1.411765367E-1,9.927223206E0,9.929155606E0
9.314018800E-1,2.123630047E-1,-1.363908947E-1,9.922437668E0,9.925647072E0
9.339009420E-1,2.123630047E-1,-1.268195957E-1,9.941579819E0,9.944656382E0
9.363999530E-1,1.884347796E-1,-1.268195957E-1,9.888937950E0,9.891546121E0
9.388990150E-1,2.075773627E-1,-1.555334777E-1,9.912865639E0,9.916258579E0
9.413980780E-1,1.836491376E-1,-1.507478207E-1,9.879366875E0,9.882223523E0
9.438971400E-1,1.884347796E-1,-1.411765367E-1,9.912865639E0,9.915661534E0
9.463968280E-1,1.980060786E-1,-1.220339537E-1,9.884152412E0,9.886888672E0
9.489078170E-1,2.123630047E-1,-1.411765367E-1,9.903294563E0,9.906577213E0
9.514188070E-1,1.692921966E-1,-1.268195957E-1,9.888937950E0,9.891199970E0
9.539184940E-1,1.884347796E-1,-1.603191197E-1,9.912865639E0,9.915952554E0
9.564181300E-1,2.219343036E-1,-1.411765367E-1,9.975079536E0,9.978546859E0
9.589178170E-1,1.836491376E-1,-1.172483116E-1,9.912865639E0,9.915259923E0
9.614175570E-1,1.836491376E-1,-1.124626622E-1,9.917651176E0,9.919988897E0
9.639172440E-1,1.980060786E-1,-1.316052526E-1,9.917651176E0,9.920500552E0
9.664169320E-1,1.645065546E-1,-1.363908947E-1,9.879366875E0,9.881677728E0
9.689166710E-1,1.549352705E-1,-1.411765367E-1,9.888937950E0,9.891159160E0
9.714163590E-1,2.171486616E-1,-1.555334777E-1,9.927223206E0,9.930815917E0
9.739160980E-1,1.836491376E-1,-1.316052526E-1,9.908080101E0,9.910655792E0
9.764177130E-1,1.645065546E-1,-1.842473447E-1,9.927223206E0,9.930295568E0
9.789174530E-1,2.027917206E-1,-1.076770201E-1,9.922437668E0,9.925093858E0
9.814171920E-1,1.980060786E-1,-1.172483116E-1,9.936794281E0,9.939458444E0
9.839169320E-1,1.980060786E-1,-1.172483116E-1,1.001336479E1,1.001600859E1
9.864166710E-1,1.740778536E-1,-1.507478207E-1,9.927223206E0,9.929893684E0
9.889164630E-1,1.932204217E-1,-1.028913707E-1,9.869794846E0,9.872222195E0
9.914162030E-1,1.692921966E-1,-1.555334777E-1,9.840482712E0,9.843167707E0
9.939616190E-1,2.027917206E-1,-1.316052526E-1,9.854840279E0,9.857805098E0
9.965070880E-1,1.788634956E-1,-1.698904037E-1,9.917651176E0,9.920718712E0
9.990525050E-1,1.884347796E-1,-1.411765367E-1,9.912865639E0,9.915661534E0
1.001555005E0,2.027917206E-1,-1.316052526E-1,9.908080101E0,9.911028994E0
1.004057505E0,1.453639716E-1,-1.603191197E-1,9.912865639E0,9.915227586E0
1.006560005E0,1.740778536E-1,-1.316052526E-1,9.932008743E0,9.934405907E0
1.009062557E0,1.932204217E-1,-1.507478207E-1,9.951150894E0,9.954168130E0
1.011565057E0,1.645065546E-1,-1.268195957E-1,9.970293999E0,9.972457472E0
1.014066515E0,1.884347796E-1,-1.698904037E-1,9.879366875E0,9.882624159E0
1.016548130E0,2.362912297E-1,-1.459621787E-1,9.908080101E0,9.911972043E0
1.019029692E0,1.980060786E-1,-1.363908947E-1,9.850054741E0,9.852988749E0
1.021531150E0,1.884347796E-1,-1.220339537E-1,9.874580383E0,9.877132058E0
1.024032557E0,2.075773627E-1,-1.411765367E-1,9.884152412E0,9.887339788E0
1.026533963E0,1.645065546E-1,-1.411765367E-1,9.908080101E0,9.910451277E0
1.029035421E0,1.357926875E-1,-1.172483116E-1,9.884152412E0,9.885780482E0
1.031536828E0,2.171486616E-1,-1.603191197E-1,9.903294563E0,9.906972240E0
1.034038286E0,1.788634956E-1,-1.459621787E-1,9.888937950E0,9.891632367E0
1.036539744E0,1.884347796E-1,-1.172483116E-1,9.884152412E0,9.886643705E0
1.039041150E0,1.884347796E-1,-1.268195957E-1,9.903294563E0,9.905898954E0
1.041491150E0,2.075773627E-1,-1.316052526E-1,9.908080101E0,9.911128069E0
1.043941150E0,2.075773627E-1,-1.363908947E-1,9.922437668E0,9.925545834E0
1.046391150E0,1.597209126E-1,-1.698904037E-1,9.927223206E0,9.929961435E0
1.048889432E0,1.740778536E-1,-1.507478207E-1,9.912865639E0,9.915539984E0
1.051376932E0,1.692921966E-1,-1.411765367E-1,9.879366875E0,9.881825768E0
1.053875213E0,1.788634956E-1,-1.459621787E-1,9.898509026E0,9.901200838E0
1.056373546E0,2.458625287E-1,-1.076770201E-1,9.932008743E0,9.935634877E0
1.058871828E0,1.932204217E-1,-1.268195957E-1,9.912865639E0,9.915559617E0
1.061370890E0,1.932204217E-1,-1.268195957E-1,9.927223206E0,9.929913288E0
1.063883494E0,1.932204217E-1,-1.555334777E-1,9.884152412E0,9.887264217E0
1.066396046E0,2.027917206E-1,-1.363908947E-1,9.908080101E0,9.911093696E0
1.068895109E0,1.740778536E-1,-1.363908947E-1,9.922437668E0,9.924901755E0
1.071394171E0,1.884347796E-1,-1.746760458E-1,9.932008743E0,9.935331754E0
1.073893182E0,2.123630047E-1,-1.459621787E-1,9.912865639E0,9.916214407E0
1.076392244E0,2.123630047E-1,-1.411765367E-1,9.859625816E0,9.862923000E0
1.078891255E0,1.788634956E-1,-1.220339537E-1,9.869794846E0,9.872169707E0
1.081389692E0,2.315055877E-1,-1.316052526E-1,9.874580383E0,9.878170505E0
1.083877296E0,2.075773627E-1,-1.411765367E-1,9.917651176E0,9.920827790E0
1.086364900E0,2.075773627E-1,-1.555334777E-1,9.912865639E0,9.916258579E0
1.088863338E0,1.692921966E-1,-1.842473447E-1,9.903294563E0,9.906454973E0
1.091361775E0,2.458625287E-1,-1.507478207E-1,9.946365356E0,9.950545568E0
1.093860161E0,1.357926875E-1,-1.603191197E-1,9.932008743E0,9.934230697E0
1.096358598E0,2.267199457E-1,-9.810572863E-2,9.936794281E0,9.939864549E0
1.098856984E0,1.836491376E-1,-1.363908947E-1,9.932008743E0,9.934642780E0
1.101355421E0,1.836491376E-1,-1.268195957E-1,9.932008743E0,9.934515987E0
1.103854275E0,1.836491376E-1,-1.220339537E-1,9.936794281E0,9.939240407E0
1.106353130E0,1.405783296E-1,-1.603191197E-1,9.898509026E0,9.900805291E0
1.108851567E0,2.123630047E-1,-1.363908947E-1,9.888937950E0,9.892158223E0
1.111350005E0,1.597209126E-1,-1.507478207E-1,9.927223206E0,9.929652373E0
1.113848442E0,1.740778536E-1,-1.459621787E-1,9.917651176E0,9.920252664E0
1.116346880E0,2.315055877E-1,-1.459621787E-1,9.908080101E0,9.911859113E0
1.118845317E0,1.405783296E-1,-1.698904037E-1,9.888937950E0,9.891396201E0
1.121344171E0,2.075773627E-1,-1.411765367E-1,9.908080101E0,9.911259782E0
1.123850161E0,1.405783296E-1,-1.268195957E-1,9.912865639E0,9.914673502E0
1.126356098E0,1.836491376E-1,-1.124626622E-1,9.903294563E0,9.905635672E0
1.128854953E0,1.597209126E-1,-1.411765367E-1,9.912865639E0,9.915157425E0
1.131353807E0,2.027917206E-1,-1.555334777E-1,9.936794281E0,9.940080268E0
1.133852609E0,1.884347796E-1,-9.332008660E-2,9.908080101E0,9.910311175E0
1.136351463E0,1.597209126E-1,-1.220339537E-1,9.884152412E0,9.886196031E0
1.138850317E0,1.884347796E-1,-1.172483116E-1,9.879366875E0,9.881859373E0
1.141349848E0,2.219343036E-1,-1.603191197E-1,9.874580383E0,9.878375109E0
1.143861255E0,2.075773627E-1,-1.603191197E-1,9.922437668E0,9.925903478E0
1.146372661E0,1.836491376E-1,-1.411765367E-1,9.932008743E0,9.934709633E0
1.148872192E0,2.315055877E-1,-8.853443712E-2,9.960722923E0,9.963806217E0
1.151371723E0,2.123630047E-1,-1.651047617E-1,9.960722923E0,9.964354409E0
1.153871255E0,1.980060786E-1,-1.124626622E-1,9.932008743E0,9.934618862E0
1.156370786E0,2.315055877E-1,-1.268195957E-1,9.917651176E0,9.921163385E0
1.158870317E0,1.645065546E-1,-1.459621787E-1,9.903294563E0,9.905736246E0
1.161369744E0,1.884347796E-1,-1.316052526E-1,9.888937950E0,9.891608635E0
1.163866932E0,1.980060786E-1,-1.603191197E-1,9.884152412E0,9.887435337E0
1.166364119E0,1.262213886E-1,-1.316052526E-1,9.946365356E0,9.948036770E0
1.168863546E0,2.267199457E-1,-1.172483116E-1,9.936794281E0,9.940071915E0
1.171362921E0,1.692921966E-1,-1.124626622E-1,9.917651176E0,9.919733492E0
1.173862296E0,1.932204217E-1,-1.507478207E-1,9.946365356E0,9.949384043E0
1.176361723E0,2.267199457E-1,-1.603191197E-1,9.979865074E0,9.983727313E0
1.178861098E0,1.836491376E-1,-9.810572863E-2,9.922437668E0,9.924621958E0
1.181360005E0,2.506481707E-1,-1.555334777E-1,9.903294563E0,9.907686833E0
1.183849692E0,1.453639716E-1,-1.316052526E-1,9.903294563E0,9.905235678E0
1.186339380E0,1.932204217E-1,-1.316052526E-1,9.879366875E0,9.882132559E0
1.188838286E0,2.267199457E-1,-1.363908947E-1,9.917651176E0,9.921179832E0
1.191337140E0,1.740778536E-1,-1.507478207E-1,9.932008743E0,9.934677935E0
1.193835942E0,1.549352705E-1,-1.411765367E-1,9.941579819E0,9.943789270E0
1.196334848E0,2.123630047E-1,-1.555334777E-1,9.898509026E0,9.902008364E0
1.198833703E0,2.410768867E-1,-9.810572863E-2,9.927223206E0,9.930634591E0
1.201332921E0,1.310070455E-1,-1.555334777E-1,9.908080101E0,9.910166739E0
1.203838494E0,2.650051117E-1,-1.746760458E-1,9.936794281E0,9.941861999E0
1.206344015E0,1.453639716E-1,-1.220339537E-1,9.903294563E0,9.905113133E0
1.208843234E0,2.123630047E-1,-1.316052526E-1,9.917651176E0,9.920797490E0
1.211342453E0,1.980060786E-1,-9.332008660E-2,9.912865639E0,9.915282155E0
1.213841671E0,1.549352705E-1,-1.411765367E-1,9.884152412E0,9.886374698E0
1.216340890E0,1.740778536E-1,-1.459621787E-1,9.932008743E0,9.934606471E0
1.218840161E0,2.267199457E-1,-1.363908947E-1,9.898509026E0,9.902044503E0
1.221339848E0,2.267199457E-1,-1.555334777E-1,9.903294563E0,9.907110366E0
1.223847557E0,1.788634956E-1,-1.268195957E-1,9.908080101E0,9.910505872E0
1.226355213E0,1.405783296E-1,-1.172483116E-1,9.951150894E0,9.952834448E0
1.228854900E0,2.123630047E-1,-1.555334777E-1,9.874580383E0,9.878088198E0
1.231354588E0,2.027917206E-1,-1.603191197E-1,9.922437668E0,9.925804550E0
1.233854223E0,1.357926875E-1,-1.411765367E-1,9.879366875E0,9.881308634E0
1.236353911E0,1.980060786E-1,-1.507478207E-1,9.908080101E0,9.911204902E0
1.238853598E0,1.166501045E-1,-1.172483116E-1,9.917651176E0,9.919030158E0
1.241352400E0,1.405783296E-1,-1.746760458E-1,9.888937950E0,9.891479554E0
1.243835786E0,1.836491376E-1,-1.507478207E-1,9.927223206E0,9.930066087E0
1.246319119E0,1.549352705E-1,-1.268195957E-1,9.874580383E0,9.876610041E0
1.248817921E0,2.027917206E-1,-1.746760458E-1,9.970293999E0,9.973885834E0
1.251316723E0,1.836491376E-1,-1.316052526E-1,9.888937950E0,9.891518626E0
1.253815473E0,2.362912297E-1,-1.028913707E-1,9.884152412E0,9.887511775E0
1.256314275E0,2.315055877E-1,-1.172483116E-1,9.960722923E0,9.964102727E0
1.258813078E0,2.315055877E-1,-1.316052526E-1,9.927223206E0,9.930794296E0
1.261312088E0,1.597209126E-1,-1.411765367E-1,9.864411354E0,9.866714395E0
1.263814953E0,2.123630047E-1,-1.316052526E-1,9.845269203E0,9.848438641E0
1.266317765E0,1.980060786E-1,-1.363908947E-1,9.893723488E0,9.896644549E0
1.268816775E0,1.884347796E-1,-1.555334777E-1,9.908080101E0,9.911092251E0
1.271315786E0,1.262213886E-1,-1.316052526E-1,9.879366875E0,9.881049622E0
1.273814744E0,1.836491376E-1,-1.842473447E-1,9.932008743E0,9.935415027E0
1.276313755E0,1.932204217E-1,-1.172483116E-1,9.898509026E0,9.901088941E0
1.278812817E0,1.501496136E-1,-1.411765367E-1,9.941579819E0,9.943715855E0
1.281312244E0,1.932204217E-1,-1.698904037E-1,9.908080101E0,9.911420088E0
1.283819015E0,1.932204217E-1,-1.268195957E-1,9.917651176E0,9.920343855E0
1.286325786E0,1.740778536E-1,-9.332008660E-2,9.874580383E0,9.876555548E0
1.288825213E0,1.740778536E-1,-1.268195957E-1,9.864411354E0,9.866762269E0
1.291324640E0,1.788634956E-1,-1.507478207E-1,9.922437668E0,9.925194523E0
1.293824067E0,2.123630047E-1,-1.507478207E-1,9.932008743E0,9.935422519E0
1.296323494E0,1.645065546E-1,-1.459621787E-1,9.893723488E0,9.896167532E0
1.298822973E0,2.123630047E-1,-1.411765367E-1,9.874580383E0,9.877872575E0
1.301321880E0,2.123630047E-1,-1.698904037E-1,9.979865074E0,9.983569887E0
1.303811880E0,2.315055877E-1,-1.172483116E-1,9.965508461E0,9.968886642E0
1.306301828E0,2.506481707E-1,-1.124626622E-1,9.893723488E0,9.897536906E0
1.308800734E0,1.405783296E-1,-1.220339537E-1,9.951150894E0,9.952891975E0
1.311299692E0,2.745763958E-1,-5.503492057E-2,9.912865639E0,9.916820368E0
1.313798598E0,1.692921966E-1,-1.268195957E-1,9.869794846E0,9.872061251E0
1.316297505E0,2.075773627E-1,-1.363908947E-1,9.888937950E0,9.892056643E0
1.318796463E0,2.410768867E-1,-2.081755698E-1,9.869794846E0,9.874933186E0
1.321295213E0,1.118644550E-1,-1.411765367E-1,9.917651176E0,9.919286735E0
1.323790786E0,2.267199457E-1,-1.507478207E-1,9.932008743E0,9.935739757E0
1.326286359E0,2.219343036E-1,-1.028913707E-1,9.908080101E0,9.911099473E0
1.328785109E0,1.788634956E-1,-1.124626622E-1,9.989436150E0,9.991670260E0
1.331283807E0,1.884347796E-1,-1.316052526E-1,9.975079536E0,9.977727164E0
1.333782557E0,1.884347796E-1,-1.411765367E-1,9.912865639E0,9.915661534E0
1.336281307E0,1.262213886E-1,-1.268195957E-1,9.888937950E0,9.890556548E0
1.338780057E0,1.597209126E-1,-9.810572863E-2,9.826126099E0,9.827913797E0
1.341278807E0,1.597209126E-1,-1.507478207E-1,9.864411354E0,9.866855985E0
1.343777505E0,1.692921966E-1,-1.842473447E-1,9.941579819E0,9.944728062E0
1.346276880E0,2.171486616E-1,-1.363908947E-1,9.927223206E0,9.930534557E0
1.348791307E0,1.453639716E-1,-1.938186288E-1,9.917651176E0,9.920609921E0
1.351305682E0,2.075773627E-1,-1.220339537E-1,9.994221687E0,9.997121975E0
1.353805057E0,2.075773627E-1,-1.411765367E-1,1.001336479E1,1.001651105E1
1.356304432E0,1.645065546E-1,-1.555334777E-1,9.979865074E0,9.982432568E0
1.358803807E0,1.501496136E-1,-1.459621787E-1,9.936794281E0,9.939000475E0
1.361303182E0,1.884347796E-1,-1.363908947E-1,9.917651176E0,9.920378773E0
1.363802557E0,1.405783296E-1,-1.698904037E-1,9.946365356E0,9.948809417E0
1.366301567E0,1.788634956E-1,-1.124626622E-1,9.826126099E0,9.828397332E0
1.368794223E0,1.932204217E-1,-1.459621787E-1,9.850054741E0,9.853030878E0
1.371286828E0,1.645065546E-1,-1.411765367E-1,9.903294563E0,9.905666885E0
1.373785838E0,1.740778536E-1,-1.268195957E-1,9.879366875E0,9.881714232E0
1.376284848E0,2.410768867E-1,-1.411765367E-1,9.884152412E0,9.888099807E0
1.378783807E0,2.075773627E-1,-1.172483116E-1,9.970293999E0,9.973143835E0
1.381282817E0,2.362912297E-1,-1.220339537E-1,9.984650612E0,9.988191712E0
1.383781828E0,1.549352705E-1,-1.268195957E-1,9.912865639E0,9.914887459E0
1.386280838E0,2.027917206E-1,-1.507478207E-1,9.927223206E0,9.930438558E0
1.388779796E0,2.267199457E-1,-1.220339537E-1,9.898509026E0,9.901857157E0
1.391329432E0,1.405783296E-1,-1.124626622E-1,9.927223206E0,9.928855457E0
1.393879067E0,1.836491376E-1,-1.220339537E-1,9.879366875E0,9.881827216E0
1.396428703E0,2.027917206E-1,-1.124626622E-1,9.912865639E0,9.915577517E0
1.398930838E0,1.597209126E-1,-1.363908947E-1,9.893723488E0,9.895952592E0
1.401432921E0,1.980060786E-1,-1.316052526E-1,9.936794281E0,9.939638169E0
1.403935005E0,2.362912297E-1,-1.651047617E-1,9.932008743E0,9.936190961E0
1.406437140E0,1.788634956E-1,-1.746760458E-1,9.903294563E0,9.906449772E0
1.408939223E0,1.884347796E-1,-1.459621787E-1,9.951150894E0,9.954005060E0
1.411389223E0,1.740778536E-1,-1.459621787E-1,9.975079536E0,9.977666050E0
1.413839223E0,1.740778536E-1,-1.555334777E-1,9.912865639E0,9.915613896E0
1.416289223E0,1.501496136E-1,-1.316052526E-1,9.912865639E0,9.914876198E0
1.418786619E0,2.315055877E-1,-1.028913707E-1,9.835697174E0,9.838959313E0
1.421270734E0,1.645065546E-1,-1.651047617E-1,9.879366875E0,9.882115757E0
1.423754848E0,1.692921966E-1,-1.507478207E-1,9.884152412E0,9.886751421E0
1.426252244E0,1.740778536E-1,-1.794617027E-1,9.879366875E0,9.882530012E0
1.428749640E0,1.788634956E-1,-1.746760458E-1,9.941579819E0,9.944722880E0
1.431246984E0,2.123630047E-1,-1.363908947E-1,9.941579819E0,9.944783045E0
1.433744380E0,1.645065546E-1,-1.794617027E-1,1.000857925E1,1.001153972E1
1.436241723E0,1.692921966E-1,-1.507478207E-1,9.946365356E0,9.948948113E0
1.438757348E0,1.788634956E-1,-1.076770201E-1,9.854840279E0,9.857051456E0
1.441272973E0,1.405783296E-1,-1.316052526E-1,9.869794846E0,9.871673237E0
1.443788598E0,1.692921966E-1,-1.651047617E-1,9.854840279E0,9.857677026E0
1.446287088E0,1.692921966E-1,-1.363908947E-1,9.879366875E0,9.881758556E0
1.448785525E0,1.405783296E-1,-1.363908947E-1,9.830911636E0,9.832862673E0
1.451284015E0,1.836491376E-1,-1.411765367E-1,9.879366875E0,9.882082152E0
1.453782453E0,2.123630047E-1,-1.651047617E-1,9.903294563E0,9.906947100E0
1.456280890E0,1.980060786E-1,-1.220339537E-1,9.941579819E0,9.944300276E0
1.458779380E0,1.884347796E-1,-2.129612118E-1,9.922437668E0,9.926511442E0
1.461277817E0,2.027917206E-1,-1.411765367E-1,9.927223206E0,9.930297874E0
1.463776255E0,1.692921966E-1,-1.603191197E-1,9.893723488E0,9.896470407E0
1.466326255E0,1.262213886E-1,-1.746760458E-1,9.898509026E0,9.900854735E0
1.468876255E0,2.267199457E-1,-1.316052526E-1,9.903294563E0,9.906763603E0
1.471397453E0,1.166501045E-1,-1.651047617E-1,9.879366875E0,9.881434950E0
1.473918650E0,1.357926875E-1,-1.268195957E-1,9.845269203E0,9.847022319E0
1.476439848E0,1.549352705E-1,-1.459621787E-1,9.869794846E0,9.872089961E0
1.478941619E0,1.788634956E-1,-1.555334777E-1,9.893723488E0,9.896562396E0
1.481443390E0,1.310070455E-1,-1.316052526E-1,9.927223206E0,9.928959833E0
1.483945161E0,2.554338276E-1,-1.268195957E-1,9.917651176E0,9.921750577E0
1.486395161E0,1.788634956E-1,-1.651047617E-1,9.965508461E0,9.968480858E0
1.488845161E0,2.506481707E-1,-1.172483116E-1,9.936794281E0,9.940646471E0
1.491309275E0,1.597209126E-1,-1.268195957E-1,9.922437668E0,9.924533402E0
1.493773442E0,2.458625287E-1,-1.555334777E-1,9.955936432E0,9.960186207E0
1.496237557E0,1.980060786E-1,-1.411765367E-1,9.903294563E0,9.906279848E0
1.498734119E0,1.836491376E-1,-1.603191197E-1,9.917651176E0,9.920646858E0
1.501230682E0,1.740778536E-1,-1.363908947E-1,9.888937950E0,9.891410383E0
1.503727244E0,2.458625287E-1,-1.172483116E-1,9.932008743E0,9.935743215E0
1.506224640E0,2.267199457E-1,-1.363908947E-1,9.888937950E0,9.892476848E0
1.508751463E0,2.315055877E-1,-1.172483116E-1,9.898509026E0,9.901910065E0
1.511248859E0,2.410768867E-1,-1.363908947E-1,9.951150894E0,9.955005006E0
1.513746255E0,1.836491376E-1,-1.555334777E-1,9.922437668E0,9.925355759E0
1.516243598E0,1.836491376E-1,-1.363908947E-1,9.941579819E0,9.944211320E0
1.518740994E0,2.506481707E-1,-1.651047617E-1,9.874580383E0,9.879140744E0
1.521238390E0,1.884347796E-1,-1.363908947E-1,9.879366875E0,9.882105038E0
1.523735786E0,2.027917206E-1,-1.172483116E-1,9.912865639E0,9.915632951E0
1.526233755E0,1.980060786E-1,-1.555334777E-1,9.908080101E0,9.911278846E0
1.528752453E0,1.836491376E-1,-1.268195957E-1,9.879366875E0,9.881887475E0
1.531250421E0,1.740778536E-1,-1.316052526E-1,9.888937950E0,9.891345552E0
1.533748390E0,1.692921966E-1,-1.363908947E-1,9.903294563E0,9.905680468E0
1.536246359E0,1.740778536E-1,-1.459621787E-1,9.932008743E0,9.934606471E0
1.538744328E0,1.740778536E-1,-1.172483116E-1,9.960722923E0,9.962933876E0
1.541242296E0,1.549352705E-1,-1.220339537E-1,9.932008743E0,9.933966725E0
1.543740369E0,1.645065546E-1,-1.172483116E-1,9.932008743E0,9.934062978E0
1.546240317E0,2.123630047E-1,-1.363908947E-1,9.932008743E0,9.935215055E0
1.548740265E0,1.262213886E-1,-1.172483116E-1,9.922437668E0,9.923933105E0
1.551238338E0,2.362912297E-1,-1.316052526E-1,9.898509026E0,9.902203513E0
1.553736463E0,1.692921966E-1,-1.363908947E-1,9.927223206E0,9.929603361E0
