"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.323372668E1,-2.460042238E0,6.443994045E0,6.678625584E0
1.324366864E1,-2.483984232E0,6.439205647E0,6.649895191E0
1.325381980E1,-2.460042238E0,6.439205647E0,6.649895191E0
1.326367659E1,-2.474407434E0,6.434417248E0,6.669048786E0
1.327367018E1,-2.460042238E0,6.424840450E0,6.630741596E0
1.328368800E1,-2.469619036E0,6.424840450E0,6.669048786E0
1.329373565E1,-2.469619036E0,6.434417248E0,6.659471989E0
1.330374395E1,-2.464830637E0,6.429628849E0,6.640318394E0
1.331377334E1,-2.455253839E0,6.424840450E0,6.630741596E0
1.332379241E1,-2.455253839E0,6.434417248E0,6.649895191E0
1.333386044E1,-2.474407434E0,6.443994045E0,6.654683590E0
1.334384762E1,-2.479195833E0,6.424840450E0,6.673837185E0
1.335391714E1,-2.450465441E0,6.434417248E0,6.649895191E0
1.336389264E1,-2.469619036E0,6.424840450E0,6.649895191E0
1.337404500E1,-2.474407434E0,6.410475254E0,6.664260387E0
1.338396340E1,-2.455253839E0,6.429628849E0,6.635529995E0
1.339402959E1,-2.483984232E0,6.415263653E0,6.635529995E0
1.340400674E1,-2.464830637E0,6.424840450E0,6.625953197E0
1.341405196E1,-2.464830637E0,6.424840450E0,6.669048786E0
1.342406425E1,-2.469619036E0,6.405686855E0,6.630741596E0
1.343409959E1,-2.464830637E0,6.424840450E0,6.630741596E0
1.344412257E1,-2.464830637E0,6.424840450E0,6.645106792E0
1.345417826E1,-2.479195833E0,6.458359241E0,6.645106792E0
1.346418529E1,-2.479195833E0,6.448782444E0,6.659471989E0
1.347421246E1,-2.474407434E0,6.429628849E0,6.678625584E0
1.348424510E1,-2.479195833E0,6.429628849E0,6.645106792E0
1.349429676E1,-2.479195833E0,6.420052052E0,6.625953197E0
1.350432349E1,-2.464830637E0,6.448782444E0,6.621164799E0
1.351433125E1,-2.469619036E0,6.410475254E0,6.645106792E0
1.352436334E1,-2.483984232E0,6.443994045E0,6.659471989E0
1.353441297E1,-2.455253839E0,6.429628849E0,6.673837185E0
1.354454783E1,-2.479195833E0,6.458359241E0,6.640318394E0
1.355447386E1,-2.488772631E0,6.424840450E0,6.673837185E0
1.356448271E1,-2.474407434E0,6.443994045E0,6.669048786E0
1.357453288E1,-2.469619036E0,6.434417248E0,6.654683590E0
1.358455521E1,-2.464830637E0,6.415263653E0,6.664260387E0
1.359463552E1,-2.474407434E0,6.429628849E0,6.621164799E0
1.360460483E1,-2.469619036E0,6.434417248E0,6.649895191E0
1.361464357E1,-2.469619036E0,6.424840450E0,6.673837185E0
1.362473784E1,-2.455253839E0,6.415263653E0,6.649895191E0
1.363470554E1,-2.450465441E0,6.410475254E0,6.635529995E0
1.364472721E1,-2.474407434E0,6.448782444E0,6.640318394E0
1.365478200E1,-2.479195833E0,6.443994045E0,6.664260387E0
1.366485214E1,-2.469619036E0,6.439205647E0,6.640318394E0
1.367497961E1,-2.464830637E0,6.434417248E0,6.649895191E0
1.368486120E1,-2.469619036E0,6.434417248E0,6.640318394E0
1.369490415E1,-2.455253839E0,6.429628849E0,6.625953197E0
1.370491447E1,-2.469619036E0,6.443994045E0,6.649895191E0
1.371500381E1,-2.464830637E0,6.424840450E0,6.664260387E0
1.372498243E1,-2.474407434E0,6.439205647E0,6.649895191E0
1.373504511E1,-2.460042238E0,6.424840450E0,6.630741596E0
1.374503945E1,-2.483984232E0,6.434417248E0,6.621164799E0
1.375507132E1,-2.474407434E0,6.439205647E0,6.640318394E0
1.376509517E1,-2.464830637E0,6.439205647E0,6.640318394E0
1.377521720E1,-2.464830637E0,6.429628849E0,6.625953197E0
1.378516043E1,-2.469619036E0,6.439205647E0,6.678625584E0
1.379523745E1,-2.474407434E0,6.420052052E0,6.664260387E0
1.380528253E1,-2.464830637E0,6.429628849E0,6.669048786E0
1.381524481E1,-2.455253839E0,6.415263653E0,6.649895191E0
1.382526506E1,-2.460042238E0,6.434417248E0,6.649895191E0
1.383536285E1,-2.460042238E0,6.429628849E0,6.664260387E0
1.384532370E1,-2.455253839E0,6.453570843E0,6.678625584E0
1.385536894E1,-2.455253839E0,6.458359241E0,6.664260387E0
1.386538805E1,-2.460042238E0,6.420052052E0,6.673837185E0
1.387544683E1,-2.483984232E0,6.420052052E0,6.645106792E0
1.388543837E1,-2.460042238E0,6.429628849E0,6.659471989E0
1.389554392E1,-2.460042238E0,6.420052052E0,6.645106792E0
1.390550622E1,-2.469619036E0,6.439205647E0,6.635529995E0
1.391564531E1,-2.455253839E0,6.439205647E0,6.683413982E0
1.392557108E1,-2.460042238E0,6.424840450E0,6.625953197E0
1.393563428E1,-2.469619036E0,6.424840450E0,6.683413982E0
1.394568350E1,-2.464830637E0,6.443994045E0,6.659471989E0
1.395565453E1,-2.469619036E0,6.429628849E0,6.659471989E0
1.396567563E1,-2.464830637E0,6.443994045E0,6.645106792E0
1.397573433E1,-2.498349428E0,6.439205647E0,6.664260387E0
1.398574475E1,-2.445677042E0,6.448782444E0,6.635529995E0
1.399576655E1,-2.469619036E0,6.472724438E0,6.635529995E0
1.400578792E1,-2.483984232E0,6.424840450E0,6.645106792E0
1.401583411E1,-2.460042238E0,6.439205647E0,6.654683590E0
1.402585483E1,-2.479195833E0,6.443994045E0,6.669048786E0
1.403588495E1,-2.469619036E0,6.458359241E0,6.649895191E0
1.404591975E1,-2.488772631E0,6.443994045E0,6.649895191E0
1.405595238E1,-2.479195833E0,6.434417248E0,6.635529995E0
1.406596156E1,-2.469619036E0,6.458359241E0,6.683413982E0
1.407598975E1,-2.460042238E0,6.429628849E0,6.645106792E0
1.408601300E1,-2.479195833E0,6.410475254E0,6.649895191E0
1.409615853E1,-2.460042238E0,6.420052052E0,6.645106792E0
1.410607651E1,-2.469619036E0,6.439205647E0,6.659471989E0
1.411615644E1,-2.445677042E0,6.424840450E0,6.649895191E0
1.412615177E1,-2.479195833E0,6.448782444E0,6.673837185E0
1.413614474E1,-2.469619036E0,6.400898457E0,6.640318394E0
1.414620205E1,-2.469619036E0,6.429628849E0,6.645106792E0
1.415621407E1,-2.469619036E0,6.429628849E0,6.669048786E0
1.416626951E1,-2.479195833E0,6.424840450E0,6.664260387E0
1.417632884E1,-2.469619036E0,6.443994045E0,6.669048786E0
1.418632195E1,-2.474407434E0,6.424840450E0,6.659471989E0
1.419634971E1,-2.460042238E0,6.410475254E0,6.659471989E0
1.420637715E1,-2.474407434E0,6.439205647E0,6.659471989E0
1.421635247E1,-2.469619036E0,6.439205647E0,6.664260387E0
1.422644618E1,-2.469619036E0,6.420052052E0,6.640318394E0
1.423647847E1,-2.460042238E0,6.434417248E0,6.659471989E0
1.424644839E1,-2.460042238E0,6.439205647E0,6.669048786E0
1.425646042E1,-2.455253839E0,6.415263653E0,6.649895191E0
1.426648482E1,-2.483984232E0,6.424840450E0,6.654683590E0
1.427651301E1,-2.464830637E0,6.453570843E0,6.673837185E0
1.428655015E1,-2.469619036E0,6.467936039E0,6.640318394E0
1.429656833E1,-2.483984232E0,6.415263653E0,6.649895191E0
1.430659122E1,-2.450465441E0,6.448782444E0,6.640318394E0
1.431669332E1,-2.464830637E0,6.424840450E0,6.640318394E0
1.432675960E1,-2.450465441E0,6.424840450E0,6.659471989E0
1.433673872E1,-2.498349428E0,6.429628849E0,6.645106792E0
1.434670155E1,-2.474407434E0,6.458359241E0,6.630741596E0
1.435672406E1,-2.464830637E0,6.434417248E0,6.621164799E0
1.436674388E1,-2.436100245E0,6.458359241E0,6.645106792E0
1.437677229E1,-2.460042238E0,6.424840450E0,6.683413982E0
1.438683652E1,-2.464830637E0,6.429628849E0,6.640318394E0
1.439687451E1,-2.455253839E0,6.448782444E0,6.664260387E0
1.440688659E1,-2.464830637E0,6.439205647E0,6.649895191E0
1.441692424E1,-2.474407434E0,6.458359241E0,6.625953197E0
1.442693758E1,-2.479195833E0,6.429628849E0,6.649895191E0
1.443697645E1,-2.474407434E0,6.443994045E0,6.669048786E0
1.444696655E1,-2.469619036E0,6.429628849E0,6.645106792E0
1.445701982E1,-2.469619036E0,6.434417248E0,6.659471989E0
1.446698792E1,-2.455253839E0,6.424840450E0,6.625953197E0
1.447706585E1,-2.460042238E0,6.420052052E0,6.640318394E0
1.448712099E1,-2.488772631E0,6.448782444E0,6.654683590E0
1.449706506E1,-2.479195833E0,6.439205647E0,6.640318394E0
1.450713588E1,-2.455253839E0,6.434417248E0,6.635529995E0
1.451723086E1,-2.460042238E0,6.439205647E0,6.678625584E0
1.452721895E1,-2.464830637E0,6.429628849E0,6.664260387E0
1.453724167E1,-2.474407434E0,6.448782444E0,6.625953197E0
1.454723770E1,-2.479195833E0,6.439205647E0,6.635529995E0
1.455721504E1,-2.474407434E0,6.448782444E0,6.649895191E0
1.456727149E1,-2.474407434E0,6.443994045E0,6.649895191E0
1.457731867E1,-2.460042238E0,6.410475254E0,6.669048786E0
1.458729309E1,-2.455253839E0,6.439205647E0,6.635529995E0
1.459738231E1,-2.460042238E0,6.439205647E0,6.654683590E0
1.460738981E1,-2.474407434E0,6.443994045E0,6.669048786E0
1.461742662E1,-2.479195833E0,6.434417248E0,6.635529995E0
1.462749494E1,-2.474407434E0,6.434417248E0,6.621164799E0
1.463750637E1,-2.464830637E0,6.448782444E0,6.630741596E0
1.464746789E1,-2.464830637E0,6.443994045E0,6.688202381E0
1.465752062E1,-2.455253839E0,6.424840450E0,6.673837185E0
1.466749356E1,-2.464830637E0,6.429628849E0,6.649895191E0
1.467758330E1,-2.474407434E0,6.439205647E0,6.640318394E0
1.468768239E1,-2.469619036E0,6.429628849E0,6.659471989E0
1.469757891E1,-2.469619036E0,6.443994045E0,6.630741596E0
1.470765414E1,-2.474407434E0,6.429628849E0,6.616376400E0
1.471770383E1,-2.479195833E0,6.434417248E0,6.645106792E0
1.472772386E1,-2.455253839E0,6.434417248E0,6.673837185E0
1.473773744E1,-2.460042238E0,6.424840450E0,6.678625584E0
1.474781169E1,-2.479195833E0,6.439205647E0,6.649895191E0
1.475775467E1,-2.460042238E0,6.439205647E0,6.635529995E0
1.476782537E1,-2.474407434E0,6.429628849E0,6.635529995E0
1.477783416E1,-2.474407434E0,6.453570843E0,6.664260387E0
1.478791846E1,-2.474407434E0,6.434417248E0,6.630741596E0
1.479791203E1,-2.460042238E0,6.443994045E0,6.635529995E0
1.480799008E1,-2.474407434E0,6.443994045E0,6.625953197E0
1.481800544E1,-2.469619036E0,6.420052052E0,6.659471989E0
1.482795233E1,-2.469619036E0,6.443994045E0,6.673837185E0
1.483795112E1,-2.460042238E0,6.453570843E0,6.654683590E0
1.484802805E1,-2.474407434E0,6.443994045E0,6.630741596E0
1.485797530E1,-2.464830637E0,6.434417248E0,6.625953197E0
1.486801116E1,-2.464830637E0,6.448782444E0,6.683413982E0
1.487806714E1,-2.469619036E0,6.420052052E0,6.702567577E0
1.488816144E1,-2.469619036E0,6.439205647E0,6.640318394E0
1.489813348E1,-2.464830637E0,6.448782444E0,6.640318394E0
1.490820417E1,-2.460042238E0,6.429628849E0,6.635529995E0
1.491812625E1,-2.474407434E0,6.443994045E0,6.664260387E0
1.492827682E1,-2.460042238E0,6.453570843E0,6.630741596E0
1.493828767E1,-2.474407434E0,6.434417248E0,6.669048786E0
1.494830162E1,-2.460042238E0,6.439205647E0,6.645106792E0
1.495827214E1,-2.445677042E0,6.439205647E0,6.654683590E0
1.496826157E1,-2.455253839E0,6.424840450E0,6.673837185E0
1.497827061E1,-2.474407434E0,6.439205647E0,6.659471989E0
1.498842118E1,-2.464830637E0,6.463147640E0,6.678625584E0
1.499840377E1,-2.464830637E0,6.458359241E0,6.654683590E0
1.500848445E1,-2.474407434E0,6.415263653E0,6.664260387E0
1.501849671E1,-2.445677042E0,6.443994045E0,6.645106792E0
1.502851772E1,-2.464830637E0,6.424840450E0,6.649895191E0
1.503850512E1,-2.464830637E0,6.439205647E0,6.669048786E0
1.504853779E1,-2.469619036E0,6.424840450E0,6.640318394E0
1.505853217E1,-2.479195833E0,6.429628849E0,6.630741596E0
1.506862928E1,-2.460042238E0,6.420052052E0,6.635529995E0
1.507860136E1,-2.464830637E0,6.434417248E0,6.669048786E0
1.508866824E1,-2.464830637E0,6.443994045E0,6.645106792E0
1.509863867E1,-2.469619036E0,6.420052052E0,6.649895191E0
1.510870718E1,-2.479195833E0,6.448782444E0,6.635529995E0
1.511868731E1,-2.479195833E0,6.429628849E0,6.659471989E0
1.512872864E1,-2.479195833E0,6.424840450E0,6.659471989E0
1.513874906E1,-2.464830637E0,6.429628849E0,6.640318394E0
1.514887192E1,-2.445677042E0,6.429628849E0,6.649895191E0
1.515876023E1,-2.469619036E0,6.405686855E0,6.630741596E0
1.516890067E1,-2.464830637E0,6.448782444E0,6.659471989E0
1.517885555E1,-2.488772631E0,6.448782444E0,6.678625584E0
1.518890637E1,-2.479195833E0,6.439205647E0,6.630741596E0
1.519896771E1,-2.464830637E0,6.434417248E0,6.635529995E0
1.520898969E1,-2.460042238E0,6.434417248E0,6.635529995E0
1.521896648E1,-2.445677042E0,6.443994045E0,6.664260387E0
1.522904862E1,-2.474407434E0,6.439205647E0,6.635529995E0
1.523907503E1,-2.460042238E0,6.448782444E0,6.654683590E0
1.524900895E1,-2.474407434E0,6.434417248E0,6.640318394E0
1.525906984E1,-2.474407434E0,6.439205647E0,6.640318394E0
1.526915750E1,-2.469619036E0,6.420052052E0,6.649895191E0
1.527910304E1,-2.464830637E0,6.415263653E0,6.654683590E0
1.528915578E1,-2.479195833E0,6.439205647E0,6.625953197E0
1.529925521E1,-2.479195833E0,6.424840450E0,6.678625584E0
1.530924755E1,-2.474407434E0,6.443994045E0,6.645106792E0
1.531927758E1,-2.469619036E0,6.429628849E0,6.635529995E0
1.532934102E1,-2.474407434E0,6.429628849E0,6.649895191E0
1.533934326E1,-2.479195833E0,6.458359241E0,6.649895191E0
1.534931946E1,-2.460042238E0,6.434417248E0,6.654683590E0
1.535935654E1,-2.455253839E0,6.443994045E0,6.659471989E0
1.536944267E1,-2.474407434E0,6.439205647E0,6.645106792E0
1.537945058E1,-2.455253839E0,6.439205647E0,6.640318394E0
1.538947973E1,-2.483984232E0,6.448782444E0,6.669048786E0
1.539939644E1,-2.474407434E0,6.439205647E0,6.669048786E0
1.540955276E1,-2.464830637E0,6.439205647E0,6.654683590E0
1.541956950E1,-2.474407434E0,6.424840450E0,6.621164799E0
1.542951662E1,-2.464830637E0,6.448782444E0,6.669048786E0
1.543953553E1,-2.469619036E0,6.443994045E0,6.645106792E0
1.544957100E1,-2.464830637E0,6.458359241E0,6.659471989E0
1.545961578E1,-2.445677042E0,6.429628849E0,6.664260387E0
1.546968675E1,-2.479195833E0,6.429628849E0,6.664260387E0
1.547967065E1,-2.474407434E0,6.443994045E0,6.664260387E0
1.548969504E1,-2.474407434E0,6.453570843E0,6.635529995E0
1.549972664E1,-2.460042238E0,6.429628849E0,6.673837185E0
1.550966989E1,-2.483984232E0,6.443994045E0,6.645106792E0
1.551968882E1,-2.474407434E0,6.443994045E0,6.669048786E0
1.552979325E1,-2.445677042E0,6.453570843E0,6.649895191E0
1.553990427E1,-2.474407434E0,6.443994045E0,6.673837185E0
1.554988585E1,-2.469619036E0,6.415263653E0,6.645106792E0
1.555979039E1,-2.464830637E0,6.434417248E0,6.635529995E0
1.556983142E1,-2.464830637E0,6.439205647E0,6.659471989E0
1.557996230E1,-2.464830637E0,6.448782444E0,6.635529995E0
1.558999857E1,-2.474407434E0,6.453570843E0,6.678625584E0
1.559997313E1,-2.464830637E0,6.434417248E0,6.654683590E0
1.560993432E1,-2.469619036E0,6.434417248E0,6.654683590E0
1.562007595E1,-2.455253839E0,6.434417248E0,6.659471989E0
1.562996657E1,-2.464830637E0,6.453570843E0,6.673837185E0
1.564003219E1,-2.474407434E0,6.434417248E0,6.669048786E0
1.565002767E1,-2.479195833E0,6.429628849E0,6.664260387E0
1.566013679E1,-2.464830637E0,6.429628849E0,6.640318394E0
1.567011602E1,-2.460042238E0,6.420052052E0,6.678625584E0
1.568009751E1,-2.460042238E0,6.424840450E0,6.640318394E0
1.569012895E1,-2.450465441E0,6.434417248E0,6.649895191E0
1.570019466E1,-2.479195833E0,6.424840450E0,6.640318394E0
1.571027601E1,-2.483984232E0,6.439205647E0,6.635529995E0
1.572026325E1,-2.464830637E0,6.434417248E0,6.654683590E0
1.573030356E1,-2.469619036E0,6.443994045E0,6.678625584E0
1.574029443E1,-2.464830637E0,6.429628849E0,6.649895191E0
1.575036986E1,-2.460042238E0,6.443994045E0,6.640318394E0
1.576039909E1,-2.474407434E0,6.420052052E0,6.649895191E0
1.577045363E1,-2.474407434E0,6.420052052E0,6.645106792E0
1.578045591E1,-2.474407434E0,6.429628849E0,6.630741596E0
1.579042437E1,-2.479195833E0,6.429628849E0,6.649895191E0
1.580045327E1,-2.474407434E0,6.434417248E0,6.635529995E0
1.581052219E1,-2.474407434E0,6.448782444E0,6.640318394E0
1.582049233E1,-2.483984232E0,6.420052052E0,6.659471989E0
1.583051561E1,-2.479195833E0,6.448782444E0,6.640318394E0
1.584056232E1,-2.445677042E0,6.434417248E0,6.640318394E0
1.585060317E1,-2.488772631E0,6.448782444E0,6.635529995E0
1.586053521E1,-2.469619036E0,6.424840450E0,6.654683590E0
1.587061170E1,-2.469619036E0,6.424840450E0,6.654683590E0
1.588058172E1,-2.464830637E0,6.429628849E0,6.630741596E0
1.589062087E1,-2.469619036E0,6.443994045E0,6.645106792E0
1.590064151E1,-2.450465441E0,6.434417248E0,6.664260387E0
1.591071794E1,-2.474407434E0,6.448782444E0,6.630741596E0
1.592080192E1,-2.469619036E0,6.448782444E0,6.654683590E0
1.593077767E1,-2.469619036E0,6.439205647E0,6.664260387E0
1.594080666E1,-2.460042238E0,6.420052052E0,6.664260387E0
1.595088956E1,-2.469619036E0,6.453570843E0,6.645106792E0
1.596085384E1,-2.483984232E0,6.429628849E0,6.630741596E0
1.597085027E1,-2.445677042E0,6.443994045E0,6.673837185E0
1.598084575E1,-2.469619036E0,6.434417248E0,6.649895191E0
1.598084575E1,-2.503137827E0,6.400898457E0,6.645106792E0
1.599071929E1,-2.498349428E0,6.424840450E0,6.659471989E0
1.600087044E1,-2.503137827E0,6.443994045E0,6.621164799E0
1.601077533E1,-2.503137827E0,6.439205647E0,6.645106792E0
1.602082320E1,-2.488772631E0,6.420052052E0,6.645106792E0
1.603090792E1,-2.512714624E0,6.429628849E0,6.611588001E0
1.604089422E1,-2.517503023E0,6.429628849E0,6.664260387E0
1.605085397E1,-2.479195833E0,6.443994045E0,6.640318394E0
1.606092053E1,-2.498349428E0,6.434417248E0,6.621164799E0
1.607094216E1,-2.503137827E0,6.434417248E0,6.621164799E0
1.608105559E1,-2.493561029E0,6.439205647E0,6.659471989E0
1.609107477E1,-2.503137827E0,6.443994045E0,6.673837185E0
1.610102246E1,-2.493561029E0,6.434417248E0,6.659471989E0
1.611105445E1,-2.503137827E0,6.439205647E0,6.664260387E0
1.612114826E1,-2.493561029E0,6.439205647E0,6.649895191E0
1.613118120E1,-2.503137827E0,6.439205647E0,6.640318394E0
1.614113456E1,-2.503137827E0,6.434417248E0,6.649895191E0
1.615116979E1,-2.498349428E0,6.443994045E0,6.669048786E0
1.616111529E1,-2.493561029E0,6.429628849E0,6.630741596E0
1.617127982E1,-2.498349428E0,6.424840450E0,6.659471989E0
1.618125916E1,-2.498349428E0,6.429628849E0,6.621164799E0
1.619132247E1,-2.488772631E0,6.434417248E0,6.630741596E0
1.620135293E1,-2.493561029E0,6.429628849E0,6.649895191E0
1.621138561E1,-2.507926226E0,6.429628849E0,6.630741596E0
1.622141238E1,-2.498349428E0,6.405686855E0,6.625953197E0
1.623144520E1,-2.498349428E0,6.415263653E0,6.659471989E0
1.624146395E1,-2.488772631E0,6.439205647E0,6.649895191E0
1.625151227E1,-2.503137827E0,6.424840450E0,6.645106792E0
1.626145434E1,-2.507926226E0,6.429628849E0,6.654683590E0
1.627153749E1,-2.503137827E0,6.434417248E0,6.635529995E0
1.628148974E1,-2.517503023E0,6.434417248E0,6.649895191E0
1.629142977E1,-2.503137827E0,6.439205647E0,6.640318394E0
1.630146510E1,-2.507926226E0,6.463147640E0,6.649895191E0
1.631154839E1,-2.498349428E0,6.448782444E0,6.630741596E0
1.632165826E1,-2.512714624E0,6.424840450E0,6.645106792E0
1.633168065E1,-2.498349428E0,6.420052052E0,6.635529995E0
1.634156911E1,-2.512714624E0,6.439205647E0,6.654683590E0
1.635156074E1,-2.503137827E0,6.434417248E0,6.630741596E0
1.636165736E1,-2.503137827E0,6.429628849E0,6.640318394E0
1.637173313E1,-2.517503023E0,6.439205647E0,6.621164799E0
1.638169221E1,-2.503137827E0,6.405686855E0,6.659471989E0
1.639171904E1,-2.493561029E0,6.410475254E0,6.664260387E0
1.640176760E1,-2.503137827E0,6.415263653E0,6.630741596E0
1.641171734E1,-2.507926226E0,6.463147640E0,6.649895191E0
1.642173541E1,-2.493561029E0,6.439205647E0,6.640318394E0
1.643189765E1,-2.503137827E0,6.458359241E0,6.640318394E0
1.644193349E1,-2.498349428E0,6.424840450E0,6.625953197E0
1.645196588E1,-2.507926226E0,6.434417248E0,6.635529995E0
1.646190740E1,-2.503137827E0,6.420052052E0,6.630741596E0
1.647199998E1,-2.517503023E0,6.434417248E0,6.635529995E0
1.648199688E1,-2.503137827E0,6.439205647E0,6.649895191E0
1.649206607E1,-2.493561029E0,6.453570843E0,6.630741596E0
1.650203636E1,-2.488772631E0,6.439205647E0,6.635529995E0
1.651199644E1,-2.517503023E0,6.429628849E0,6.625953197E0
1.652206515E1,-2.517503023E0,6.434417248E0,6.654683590E0
1.653203548E1,-2.512714624E0,6.429628849E0,6.664260387E0
1.654215910E1,-2.479195833E0,6.424840450E0,6.654683590E0
1.655217252E1,-2.503137827E0,6.429628849E0,6.635529995E0
1.656220545E1,-2.493561029E0,6.424840450E0,6.640318394E0
1.657219604E1,-2.498349428E0,6.424840450E0,6.640318394E0
1.658221864E1,-2.503137827E0,6.434417248E0,6.606799603E0
1.659223670E1,-2.507926226E0,6.410475254E0,6.625953197E0
1.660227434E1,-2.493561029E0,6.420052052E0,6.630741596E0
1.661228497E1,-2.507926226E0,6.420052052E0,6.630741596E0
1.662231199E1,-2.493561029E0,6.448782444E0,6.640318394E0
1.663234545E1,-2.493561029E0,6.439205647E0,6.640318394E0
1.664234208E1,-2.498349428E0,6.448782444E0,6.635529995E0
1.665243803E1,-2.503137827E0,6.429628849E0,6.645106792E0
1.666240764E1,-2.517503023E0,6.424840450E0,6.649895191E0
1.667249654E1,-2.498349428E0,6.439205647E0,6.635529995E0
1.668251564E1,-2.493561029E0,6.443994045E0,6.611588001E0
1.669242635E1,-2.498349428E0,6.439205647E0,6.649895191E0
1.670244958E1,-2.512714624E0,6.463147640E0,6.635529995E0
1.671259423E1,-2.507926226E0,6.424840450E0,6.645106792E0
1.672255897E1,-2.503137827E0,6.429628849E0,6.654683590E0
1.673258531E1,-2.507926226E0,6.424840450E0,6.645106792E0
1.674261247E1,-2.507926226E0,6.424840450E0,6.635529995E0
1.675271205E1,-2.498349428E0,6.443994045E0,6.635529995E0
1.676273094E1,-2.507926226E0,6.424840450E0,6.640318394E0
1.677275535E1,-2.503137827E0,6.424840450E0,6.664260387E0
1.678265838E1,-2.488772631E0,6.420052052E0,6.630741596E0
1.679281553E1,-2.503137827E0,6.439205647E0,6.645106792E0
1.680272063E1,-2.498349428E0,6.420052052E0,6.640318394E0
1.681282509E1,-2.512714624E0,6.434417248E0,6.649895191E0
1.682275903E1,-2.493561029E0,6.405686855E0,6.669048786E0
1.683278391E1,-2.493561029E0,6.424840450E0,6.640318394E0
1.684279432E1,-2.498349428E0,6.424840450E0,6.625953197E0
1.685288897E1,-2.498349428E0,6.448782444E0,6.654683590E0
1.686295650E1,-2.517503023E0,6.434417248E0,6.645106792E0
1.687295264E1,-2.498349428E0,6.410475254E0,6.649895191E0
1.688299668E1,-2.503137827E0,6.439205647E0,6.645106792E0
1.689301943E1,-2.498349428E0,6.443994045E0,6.635529995E0
1.690296064E1,-2.493561029E0,6.448782444E0,6.664260387E0
